Date,Model,EECU (hours),Completed,EECU (hours/task)
2024-01-28,geeSEBAL,4.4,68,0.06470588235294118
2024-01-27,PT-JPL,0.4,11,0.03636363636363637
2024-01-27,SIMS,0.1,1,0.1
2024-01-27,SSEBop,0.9,10,0.09
2024-01-27,eeMETRIC,6.2,11,0.5636363636363636
2024-01-27,geeSEBAL,4.1,9,0.4555555555555555
2024-01-26,PT-JPL,0.5,14,0.03571428571428571
2024-01-26,SIMS,0.1,2,0.05
2024-01-26,SSEBop,1.0,11,0.09090909090909091
2024-01-26,eeMETRIC,6.5,42,0.15476190476190477
2024-01-26,geeSEBAL,4.5,39,0.11538461538461539
2024-01-25,PT-JPL,0.5,99,0.005050505050505051
2024-01-25,SIMS,0.1,101,0.0009900990099009901
2024-01-25,SSEBop,1.2,106,0.011320754716981131
2024-01-25,eeMETRIC,6.7,130,0.05153846153846154
2024-01-25,geeSEBAL,4.1,133,0.03082706766917293
2024-01-24,PT-JPL,0.5,62,0.008064516129032258
2024-01-24,SIMS,0.1,55,0.0018181818181818182
2024-01-24,SSEBop,1.1,58,0.018965517241379314
2024-01-24,eeMETRIC,7.0,89,0.07865168539325842
2024-01-24,geeSEBAL,4.2,83,0.05060240963855422
2024-01-23,PT-JPL,0.5,10,0.05
2024-01-23,SIMS,0.1,12,0.008333333333333333
2024-01-23,SSEBop,1.2,17,0.07058823529411765
2024-01-23,eeMETRIC,6.7,44,0.15227272727272728
2024-01-23,geeSEBAL,4.1,51,0.08039215686274509
2024-01-22,PT-JPL,0.5,17,0.029411764705882353
2024-01-22,SIMS,0.2,14,0.014285714285714287
2024-01-22,SSEBop,1.2,10,0.12
2024-01-22,eeMETRIC,7.0,50,0.14
2024-01-22,geeSEBAL,4.7,43,0.10930232558139535
2024-01-21,PT-JPL,0.6,10,0.06
2024-01-21,SIMS,0.1,11,0.009090909090909092
2024-01-21,SSEBop,1.1,17,0.06470588235294118
2024-01-21,eeMETRIC,7.2,44,0.16363636363636364
2024-01-21,geeSEBAL,4.4,51,0.08627450980392158
2024-01-20,PT-JPL,0.4,12,0.03333333333333333
2024-01-20,SIMS,0.1,17,0.0058823529411764705
2024-01-20,SSEBop,1.2,12,0.09999999999999999
2024-01-20,eeMETRIC,6.9,34,0.20294117647058824
2024-01-20,geeSEBAL,4.0,32,0.125
2024-01-19,PT-JPL,0.4,9,0.044444444444444446
2024-01-19,SIMS,0.1,10,0.01
2024-01-19,SSEBop,1.0,12,0.08333333333333333
2024-01-19,eeMETRIC,6.4,36,0.17777777777777778
2024-01-19,geeSEBAL,3.8,39,0.09743589743589744
2024-01-18,PT-JPL,0.6,8,0.075
2024-01-18,SIMS,0.1,17,0.0058823529411764705
2024-01-18,SSEBop,1.3,10,0.13
2024-01-18,eeMETRIC,6.8,38,0.17894736842105263
2024-01-18,geeSEBAL,4.5,39,0.11538461538461539
2024-01-17,PT-JPL,0.5,15,0.03333333333333333
2024-01-17,SIMS,0.2,11,0.018181818181818184
2024-01-17,SSEBop,1.2,8,0.15
2024-01-17,eeMETRIC,7.2,68,0.10588235294117647
2024-01-17,geeSEBAL,4.5,61,0.07377049180327869
2024-01-16,PT-JPL,0.4,5,0.08
2024-01-16,SIMS,0.1,12,0.008333333333333333
2024-01-16,SSEBop,1.2,15,0.08
2024-01-16,eeMETRIC,6.7,7,0.9571428571428572
2024-01-16,geeSEBAL,4.6,17,0.27058823529411763
2024-01-15,PT-JPL,0.5,6,0.08333333333333333
2024-01-15,SIMS,0.1,17,0.0058823529411764705
2024-01-15,SSEBop,1.1,5,0.22000000000000003
2024-01-15,eeMETRIC,7.0,30,0.23333333333333334
2024-01-15,geeSEBAL,4.7,29,0.1620689655172414
2024-01-14,PT-JPL,0.5,11,0.045454545454545456
2024-01-14,SIMS,0.1,26,0.0038461538461538464
2024-01-14,SSEBop,1.1,6,0.18333333333333335
2024-01-14,eeMETRIC,6.6,36,0.18333333333333332
2024-01-14,geeSEBAL,4.2,31,0.13548387096774195
2024-01-13,PT-JPL,0.4,17,0.023529411764705882
2024-01-13,SSEBop,1.0,12,0.08333333333333333
2024-01-13,eeMETRIC,6.3,42,0.15
2024-01-13,geeSEBAL,4.3,36,0.11944444444444444
2024-01-12,PT-JPL,0.4,22,0.018181818181818184
2024-01-12,SSEBop,0.8,17,0.047058823529411764
2024-01-12,eeMETRIC,6.5,80,0.08125
2024-01-12,geeSEBAL,4.2,75,0.056
2024-01-11,PT-JPL,0.4,31,0.012903225806451613
2024-01-11,SIMS,0.1,25,0.004
2024-01-11,SSEBop,1.0,37,0.02702702702702703
2024-01-11,eeMETRIC,6.5,31,0.20967741935483872
2024-01-11,geeSEBAL,3.9,35,0.11142857142857143
2024-01-10,PT-JPL,0.4,111,0.0036036036036036037
2024-01-10,SIMS,0.1,127,0.0007874015748031497
2024-01-10,SSEBop,1.1,122,0.009016393442622951
2024-01-10,eeMETRIC,6.5,111,0.05855855855855856
2024-01-10,geeSEBAL,4.3,117,0.03675213675213675
2024-01-09,PT-JPL,0.4,13,0.03076923076923077
2024-01-09,SIMS,0.1,17,0.0058823529411764705
2024-01-09,SSEBop,1.0,12,0.08333333333333333
2024-01-09,eeMETRIC,6.6,94,0.0702127659574468
2024-01-09,geeSEBAL,4.3,93,0.046236559139784944
2024-01-08,PT-JPL,0.5,15,0.03333333333333333
2024-01-08,SIMS,0.1,36,0.002777777777777778
2024-01-08,SSEBop,1.3,13,0.1
2024-01-08,eeMETRIC,6.4,15,0.4266666666666667
2024-01-08,geeSEBAL,4.5,13,0.34615384615384615
2024-01-07,PT-JPL,0.4,14,0.028571428571428574
2024-01-07,SIMS,0.1,15,0.006666666666666667
2024-01-07,SSEBop,1.1,15,0.07333333333333333
2024-01-07,eeMETRIC,6.6,46,0.14347826086956522
2024-01-07,geeSEBAL,4.4,47,0.09361702127659575
2024-01-06,PT-JPL,0.4,13,0.03076923076923077
2024-01-06,SSEBop,1.2,15,0.08
2024-01-06,eeMETRIC,6.8,45,0.1511111111111111
2024-01-06,geeSEBAL,4.7,46,0.10217391304347827
2024-01-05,PT-JPL,0.5,99,0.005050505050505051
2024-01-05,SIMS,0.1,100,0.001
2024-01-05,SSEBop,1.1,102,0.010784313725490198
2024-01-05,eeMETRIC,6.8,165,0.041212121212121214
2024-01-05,geeSEBAL,4.4,165,0.02666666666666667
2024-01-04,PT-JPL,0.4,75,0.005333333333333334
2024-01-04,SIMS,0.1,61,0.001639344262295082
2024-01-04,SSEBop,1.1,78,0.014102564102564105
2024-01-04,eeMETRIC,6.6,74,0.08918918918918918
2024-01-04,geeSEBAL,4.4,74,0.05945945945945946
2024-01-03,PT-JPL,0.4,13,0.03076923076923077
2024-01-03,SSEBop,1.3,14,0.09285714285714286
2024-01-03,eeMETRIC,7.1,46,0.15434782608695652
2024-01-03,geeSEBAL,4.9,47,0.10425531914893618
2024-01-02,PT-JPL,0.5,7,0.07142857142857142
2024-01-02,SIMS,0.1,13,0.007692307692307693
2024-01-02,SSEBop,1.1,14,0.07857142857142858
2024-01-02,eeMETRIC,7.1,29,0.24482758620689654
2024-01-02,geeSEBAL,4.6,36,0.12777777777777777
2024-01-01,PT-JPL,0.4,13,0.03076923076923077
2024-01-01,SIMS,0.1,13,0.007692307692307693
2024-01-01,SSEBop,0.9,7,0.1285714285714286
2024-01-01,eeMETRIC,6.7,38,0.1763157894736842
2024-01-01,geeSEBAL,4.4,32,0.1375
2023-12-31,PT-JPL,0.4,12,0.03333333333333333
2023-12-31,SIMS,0.1,14,0.0071428571428571435
2023-12-31,SSEBop,1.0,13,0.07692307692307693
2023-12-31,eeMETRIC,7.0,43,0.16279069767441862
2023-12-31,geeSEBAL,4.5,44,0.10227272727272728
2023-12-30,PT-JPL,0.5,12,0.041666666666666664
2023-12-30,SIMS,0.1,13,0.007692307692307693
2023-12-30,SSEBop,1.2,13,0.0923076923076923
2023-12-30,eeMETRIC,6.5,38,0.17105263157894737
2023-12-30,geeSEBAL,4.3,38,0.1131578947368421
2023-12-29,PT-JPL,0.5,12,0.041666666666666664
2023-12-29,SIMS,0.2,7,0.028571428571428574
2023-12-29,SSEBop,1.2,12,0.09999999999999999
2023-12-29,eeMETRIC,6.7,33,0.20303030303030303
2023-12-29,geeSEBAL,4.4,33,0.13333333333333333
2023-12-28,PT-JPL,0.5,17,0.029411764705882353
2023-12-28,SIMS,0.2,15,0.013333333333333334
2023-12-28,SSEBop,1.2,14,0.08571428571428572
2023-12-28,eeMETRIC,6.9,41,0.16829268292682928
2023-12-28,geeSEBAL,4.6,38,0.12105263157894736
2023-12-27,PT-JPL,0.5,37,0.013513513513513514
2023-12-27,SIMS,0.2,87,0.0022988505747126436
2023-12-27,SSEBop,1.1,55,0.02
2023-12-27,eeMETRIC,7.0,73,0.0958904109589041
2023-12-27,geeSEBAL,4.4,78,0.05641025641025642
2023-12-26,eeMETRIC,6.9,32,0.215625
2023-12-26,geeSEBAL,4.9,32,0.153125
2023-12-25,PT-JPL,0.5,15,0.03333333333333333
2023-12-25,eeMETRIC,7.0,39,0.1794871794871795
2023-12-25,geeSEBAL,4.8,29,0.16551724137931034
2023-12-24,PT-JPL,0.6,13,0.04615384615384615
2023-12-24,SSEBop,1.2,15,0.08
2023-12-24,eeMETRIC,7.1,48,0.14791666666666667
2023-12-24,geeSEBAL,4.8,52,0.0923076923076923
2023-12-23,PT-JPL,0.6,9,0.06666666666666667
2023-12-23,SSEBop,1.1,13,0.08461538461538462
2023-12-23,eeMETRIC,7.1,50,0.142
2023-12-23,geeSEBAL,4.6,55,0.08363636363636363
2023-12-22,PT-JPL,0.5,10,0.05
2023-12-22,SSEBop,1.3,9,0.14444444444444446
2023-12-22,eeMETRIC,5.8,46,0.12608695652173912
2023-12-22,geeSEBAL,4.8,45,0.10666666666666666
2023-12-21,PT-JPL,0.4,5,0.08
2023-12-21,SIMS,0.1,16,0.00625
2023-12-21,SSEBop,1.2,11,0.10909090909090909
2023-12-21,eeMETRIC,7.1,39,0.18205128205128204
2023-12-21,geeSEBAL,5.1,45,0.11333333333333333
2023-12-20,PT-JPL,0.4,19,0.021052631578947368
2023-12-20,SIMS,0.1,36,0.002777777777777778
2023-12-20,SSEBop,1.2,5,0.24
2023-12-20,eeMETRIC,6.6,50,0.132
2023-12-20,geeSEBAL,5.0,39,0.1282051282051282
2023-12-19,PT-JPL,0.5,26,0.019230769230769232
2023-12-19,SSEBop,1.2,21,0.05714285714285714
2023-12-19,eeMETRIC,6.4,59,0.10847457627118645
2023-12-19,geeSEBAL,4.8,52,0.0923076923076923
2023-12-18,PT-JPL,0.5,30,0.016666666666666666
2023-12-18,SSEBop,1.1,28,0.03928571428571429
2023-12-18,eeMETRIC,6.5,64,0.1015625
2023-12-18,geeSEBAL,4.4,60,0.07333333333333333
2023-12-17,PT-JPL,0.5,23,0.021739130434782608
2023-12-17,SSEBop,1.1,30,0.03666666666666667
2023-12-17,eeMETRIC,6.6,47,0.1404255319148936
2023-12-17,geeSEBAL,4.5,54,0.08333333333333333
2023-12-16,PT-JPL,0.4,61,0.006557377049180328
2023-12-16,SIMS,0.1,99,0.00101010101010101
2023-12-16,SSEBop,1.1,68,0.016176470588235296
2023-12-16,eeMETRIC,6.6,87,0.07586206896551724
2023-12-16,geeSEBAL,4.4,93,0.04731182795698925
2023-12-15,PT-JPL,0.5,8,0.0625
2023-12-15,SIMS,0.2,16,0.0125
2023-12-15,SSEBop,1.0,17,0.058823529411764705
2023-12-15,eeMETRIC,6.8,28,0.24285714285714285
2023-12-15,geeSEBAL,4.9,37,0.13243243243243244
2023-12-14,PT-JPL,0.5,8,0.0625
2023-12-14,SIMS,0.1,19,0.005263157894736842
2023-12-14,SSEBop,1.0,8,0.125
2023-12-14,eeMETRIC,6.9,40,0.17250000000000001
2023-12-14,geeSEBAL,5.3,40,0.1325
2023-12-13,PT-JPL,0.5,28,0.017857142857142856
2023-12-13,SIMS,0.2,8,0.025
2023-12-13,SSEBop,1.3,8,0.1625
2023-12-13,eeMETRIC,6.4,66,0.09696969696969697
2023-12-13,geeSEBAL,5.2,46,0.11304347826086956
2023-12-12,PT-JPL,0.5,29,0.017241379310344827
2023-12-12,SIMS,0.1,17,0.0058823529411764705
2023-12-12,SSEBop,1.1,30,0.03666666666666667
2023-12-12,eeMETRIC,6.6,65,0.10153846153846154
2023-12-12,geeSEBAL,5.0,64,0.078125
2023-12-11,PT-JPL,0.4,30,0.013333333333333334
2023-12-11,SIMS,0.2,47,0.00425531914893617
2023-12-11,SSEBop,1.2,40,0.03
2023-12-11,eeMETRIC,7.0,65,0.1076923076923077
2023-12-11,geeSEBAL,4.9,73,0.06712328767123288
2023-12-10,PT-JPL,0.5,101,0.0049504950495049506
2023-12-10,SIMS,0.1,97,0.0010309278350515464
2023-12-10,SSEBop,1.1,114,0.009649122807017544
2023-12-10,eeMETRIC,6.8,154,0.04415584415584416
2023-12-10,geeSEBAL,4.5,169,0.026627218934911243
2023-12-09,PT-JPL,0.5,5,0.1
2023-12-09,SIMS,0.1,14,0.0071428571428571435
2023-12-09,SSEBop,1.1,12,0.09166666666666667
2023-12-09,eeMETRIC,6.8,11,0.6181818181818182
2023-12-09,geeSEBAL,4.2,12,0.35000000000000003
2023-12-08,PT-JPL,0.4,9,0.044444444444444446
2023-12-08,SSEBop,1.2,5,0.24
2023-12-08,eeMETRIC,6.6,58,0.11379310344827585
2023-12-08,geeSEBAL,4.5,64,0.0703125
2023-12-07,PT-JPL,0.4,10,0.04
2023-12-07,SIMS,0.2,34,0.0058823529411764705
2023-12-07,SSEBop,1.0,9,0.1111111111111111
2023-12-07,eeMETRIC,6.3,22,0.2863636363636364
2023-12-07,geeSEBAL,4.2,11,0.38181818181818183
2023-12-06,PT-JPL,0.4,14,0.028571428571428574
2023-12-06,SIMS,0.1,12,0.008333333333333333
2023-12-06,SSEBop,1.2,10,0.12
2023-12-06,eeMETRIC,6.7,45,0.1488888888888889
2023-12-06,geeSEBAL,4.6,41,0.1121951219512195
2023-12-05,PT-JPL,0.5,22,0.022727272727272728
2023-12-05,SIMS,0.1,5,0.02
2023-12-05,SSEBop,1.0,15,0.06666666666666667
2023-12-05,eeMETRIC,6.2,51,0.12156862745098039
2023-12-05,geeSEBAL,4.4,43,0.10232558139534885
2023-12-04,PT-JPL,0.5,31,0.016129032258064516
2023-12-04,SIMS,0.1,9,0.011111111111111112
2023-12-04,SSEBop,1.1,22,0.05
2023-12-04,eeMETRIC,6.6,56,0.11785714285714285
2023-12-04,geeSEBAL,4.6,47,0.0978723404255319
2023-12-03,PT-JPL,0.4,30,0.013333333333333334
2023-12-03,SIMS,0.2,8,0.025
2023-12-03,SSEBop,1.1,32,0.034375
2023-12-03,eeMETRIC,6.8,101,0.06732673267326733
2023-12-03,geeSEBAL,4.8,102,0.047058823529411764
2023-12-02,PT-JPL,0.5,34,0.014705882352941176
2023-12-02,SIMS,0.1,16,0.00625
2023-12-02,SSEBop,1.0,31,0.03225806451612903
2023-12-02,eeMETRIC,6.7,34,0.19705882352941176
2023-12-02,geeSEBAL,4.0,30,0.13333333333333333
2023-12-01,PT-JPL,0.5,40,0.0125
2023-12-01,SIMS,0.1,33,0.0030303030303030303
2023-12-01,SSEBop,1.0,46,0.021739130434782608
2023-12-01,eeMETRIC,6.8,72,0.09444444444444444
2023-12-01,geeSEBAL,4.6,77,0.05974025974025973
2023-11-30,PT-JPL,0.5,71,0.007042253521126761
2023-11-30,SIMS,0.1,119,0.0008403361344537816
2023-11-30,SSEBop,1.0,79,0.012658227848101266
2023-11-30,eeMETRIC,6.6,105,0.06285714285714285
2023-11-30,geeSEBAL,4.6,111,0.04144144144144144
2023-11-29,PT-JPL,0.5,8,0.0625
2023-11-29,SIMS,0.1,84,0.0011904761904761906
2023-11-29,SSEBop,1.1,31,0.035483870967741936
2023-11-29,eeMETRIC,6.4,35,0.18285714285714286
2023-11-29,geeSEBAL,4.8,58,0.08275862068965517
2023-11-28,PT-JPL,0.5,19,0.02631578947368421
2023-11-28,eeMETRIC,6.6,46,0.14347826086956522
2023-11-28,geeSEBAL,5.0,27,0.18518518518518517
2023-11-27,PT-JPL,0.5,15,0.03333333333333333
2023-11-27,SSEBop,1.2,19,0.06315789473684211
2023-11-27,eeMETRIC,6.8,46,0.14782608695652175
2023-11-27,geeSEBAL,4.8,50,0.096
2023-11-26,PT-JPL,0.5,34,0.014705882352941176
2023-11-26,SSEBop,1.0,17,0.058823529411764705
2023-11-26,eeMETRIC,6.3,34,0.18529411764705883
2023-11-26,geeSEBAL,4.6,15,0.30666666666666664
2023-11-25,PT-JPL,0.5,33,0.015151515151515152
2023-11-25,SSEBop,1.1,36,0.030555555555555558
2023-11-25,eeMETRIC,6.7,90,0.07444444444444445
2023-11-25,geeSEBAL,4.5,91,0.04945054945054945
2023-11-24,PT-JPL,0.5,34,0.014705882352941176
2023-11-24,SIMS,0.2,19,0.010526315789473684
2023-11-24,SSEBop,1.1,35,0.03142857142857143
2023-11-24,eeMETRIC,6.9,59,0.11694915254237288
2023-11-24,geeSEBAL,4.8,66,0.07272727272727272
2023-11-23,PT-JPL,0.4,68,0.0058823529411764705
2023-11-23,SIMS,0.1,118,0.0008474576271186442
2023-11-23,SSEBop,1.1,89,0.012359550561797755
2023-11-23,eeMETRIC,6.3,111,0.05675675675675675
2023-11-23,geeSEBAL,4.5,122,0.036885245901639344
2023-11-22,PT-JPL,0.4,7,0.05714285714285715
2023-11-22,SIMS,0.1,17,0.0058823529411764705
2023-11-22,SSEBop,0.9,16,0.05625
2023-11-22,eeMETRIC,5.9,43,0.1372093023255814
2023-11-22,geeSEBAL,4.5,51,0.08823529411764706
2023-11-21,PT-JPL,0.5,20,0.025
2023-11-21,SIMS,0.1,21,0.004761904761904762
2023-11-21,SSEBop,1.1,7,0.15714285714285717
2023-11-21,eeMETRIC,6.2,61,0.10163934426229508
2023-11-21,geeSEBAL,5.0,48,0.10416666666666667
2023-11-20,PT-JPL,0.4,11,0.03636363636363637
2023-11-20,SIMS,0.2,13,0.015384615384615385
2023-11-20,SSEBop,1.1,20,0.05500000000000001
2023-11-20,eeMETRIC,6.0,46,0.13043478260869565
2023-11-20,geeSEBAL,4.7,55,0.08545454545454546
2023-11-19,PT-JPL,0.5,91,0.005494505494505495
2023-11-19,SIMS,0.1,90,0.0011111111111111111
2023-11-19,SSEBop,1.1,94,0.01170212765957447
2023-11-19,eeMETRIC,6.8,91,0.07472527472527472
2023-11-19,geeSEBAL,4.7,89,0.052808988764044947
2023-11-18,PT-JPL,0.4,14,0.028571428571428574
2023-11-18,SIMS,0.1,31,0.0032258064516129032
2023-11-18,SSEBop,0.9,14,0.0642857142857143
2023-11-18,eeMETRIC,6.0,86,0.06976744186046512
2023-11-18,geeSEBAL,4.7,86,0.05465116279069768
2023-11-17,PT-JPL,0.5,9,0.05555555555555555
2023-11-17,SSEBop,1.2,14,0.08571428571428572
2023-11-17,eeMETRIC,6.8,43,0.15813953488372093
2023-11-17,geeSEBAL,4.6,47,0.0978723404255319
2023-11-16,PT-JPL,0.5,18,0.027777777777777776
2023-11-16,SIMS,0.1,29,0.003448275862068966
2023-11-16,SSEBop,1.1,9,0.12222222222222223
2023-11-16,eeMETRIC,6.8,48,0.14166666666666666
2023-11-16,geeSEBAL,5.0,39,0.1282051282051282
2023-11-15,SSEBop,1.1,19,0.05789473684210527
2023-11-15,eeMETRIC,6.2,26,0.23846153846153847
2023-11-15,geeSEBAL,4.8,44,0.10909090909090909
2023-11-14,PT-JPL,0.4,18,0.022222222222222223
2023-11-14,SIMS,0.1,35,0.002857142857142857
2023-11-14,eeMETRIC,5.9,49,0.12040816326530612
2023-11-14,geeSEBAL,4.4,31,0.14193548387096774
2023-11-13,PT-JPL,0.5,80,0.00625
2023-11-13,SIMS,0.1,65,0.0015384615384615385
2023-11-13,SSEBop,1.0,85,0.011764705882352941
2023-11-13,eeMETRIC,6.0,118,0.05084745762711865
2023-11-13,geeSEBAL,4.6,121,0.03801652892561983
2023-11-12,PT-JPL,0.4,17,0.023529411764705882
2023-11-12,SSEBop,0.9,15,0.060000000000000005
2023-11-12,eeMETRIC,5.9,53,0.11132075471698114
2023-11-12,geeSEBAL,4.2,51,0.08235294117647059
2023-11-11,PT-JPL,0.5,81,0.006172839506172839
2023-11-11,SIMS,0.1,93,0.001075268817204301
2023-11-11,SSEBop,1.0,82,0.012195121951219513
2023-11-11,eeMETRIC,6.3,115,0.05478260869565217
2023-11-11,geeSEBAL,4.5,115,0.0391304347826087
2023-11-10,PT-JPL,0.4,12,0.03333333333333333
2023-11-10,SIMS,0.1,10,0.01
2023-11-10,SSEBop,0.9,18,0.05
2023-11-10,eeMETRIC,5.7,44,0.12954545454545455
2023-11-10,geeSEBAL,4.7,49,0.09591836734693877
2023-11-09,PT-JPL,0.5,19,0.02631578947368421
2023-11-09,SSEBop,0.9,12,0.075
2023-11-09,eeMETRIC,5.8,60,0.09666666666666666
2023-11-09,geeSEBAL,4.6,53,0.08679245283018867
2023-11-08,PT-JPL,0.5,10,0.05
2023-11-08,SIMS,0.1,11,0.009090909090909092
2023-11-08,SSEBop,1.1,20,0.05500000000000001
2023-11-08,eeMETRIC,6.4,45,0.14222222222222222
2023-11-08,geeSEBAL,4.8,54,0.08888888888888889
2023-11-07,PT-JPL,0.4,22,0.018181818181818184
2023-11-07,SIMS,0.1,17,0.0058823529411764705
2023-11-07,SSEBop,1.0,10,0.1
2023-11-07,eeMETRIC,5.8,58,0.09999999999999999
2023-11-07,geeSEBAL,4.6,46,0.09999999999999999
2023-11-06,PT-JPL,0.4,12,0.03333333333333333
2023-11-06,SIMS,0.1,12,0.008333333333333333
2023-11-06,SSEBop,1.0,23,0.043478260869565216
2023-11-06,eeMETRIC,5.8,45,0.1288888888888889
2023-11-06,geeSEBAL,4.7,55,0.08545454545454546
2023-11-05,PT-JPL,0.4,13,0.03076923076923077
2023-11-05,SIMS,0.1,19,0.005263157894736842
2023-11-05,SSEBop,0.9,12,0.075
2023-11-05,eeMETRIC,5.9,73,0.08082191780821918
2023-11-05,geeSEBAL,4.5,73,0.06164383561643835
2023-11-04,PT-JPL,0.4,155,0.0025806451612903226
2023-11-04,SIMS,0.1,140,0.0007142857142857143
2023-11-04,SSEBop,1.1,146,0.007534246575342466
2023-11-04,eeMETRIC,6.0,155,0.03870967741935484
2023-11-04,geeSEBAL,4.9,143,0.03426573426573427
2023-11-03,PT-JPL,0.4,31,0.012903225806451613
2023-11-03,SIMS,0.1,22,0.004545454545454546
2023-11-03,SSEBop,0.9,25,0.036000000000000004
2023-11-03,eeMETRIC,6.0,69,0.08695652173913043
2023-11-03,geeSEBAL,4.7,63,0.0746031746031746
2023-11-02,PT-JPL,0.4,93,0.004301075268817204
2023-11-02,SIMS,0.1,116,0.0008620689655172415
2023-11-02,SSEBop,1.0,111,0.009009009009009009
2023-11-02,eeMETRIC,6.2,211,0.029383886255924172
2023-11-02,geeSEBAL,4.8,227,0.021145374449339206
2023-11-01,PT-JPL,0.4,9,0.044444444444444446
2023-11-01,SIMS,0.1,13,0.007692307692307693
2023-11-01,SSEBop,1.0,16,0.0625
2023-11-01,eeMETRIC,5.9,42,0.14047619047619048
2023-11-01,geeSEBAL,4.7,48,0.09791666666666667
2023-10-31,PT-JPL,0.4,17,0.023529411764705882
2023-10-31,SIMS,0.1,23,0.004347826086956522
2023-10-31,SSEBop,0.9,26,0.03461538461538462
2023-10-31,eeMETRIC,5.9,16,0.36875
2023-10-31,geeSEBAL,4.2,26,0.16153846153846155
2023-10-30,PT-JPL,0.5,8,0.0625
2023-10-30,SIMS,0.1,7,0.014285714285714287
2023-10-30,eeMETRIC,5.8,8,0.725
2023-10-29,PT-JPL,0.4,29,0.013793103448275864
2023-10-29,SIMS,0.1,25,0.004
2023-10-29,SSEBop,1.1,23,0.04782608695652174
2023-10-29,eeMETRIC,6.2,64,0.096875
2023-10-29,geeSEBAL,4.8,54,0.08888888888888889
2023-10-28,PT-JPL,0.4,49,0.00816326530612245
2023-10-28,SIMS,0.1,66,0.0015151515151515152
2023-10-28,SSEBop,1.0,57,0.017543859649122806
2023-10-28,eeMETRIC,5.9,111,0.05315315315315316
2023-10-28,geeSEBAL,4.5,102,0.04411764705882353
2023-10-27,PT-JPL,0.5,14,0.03571428571428571
2023-10-27,SIMS,0.1,16,0.00625
2023-10-27,SSEBop,1.3,9,0.14444444444444446
2023-10-27,eeMETRIC,6.3,41,0.15365853658536585
2023-10-27,geeSEBAL,4.6,43,0.10697674418604651
2023-10-26,PT-JPL,0.5,6,0.08333333333333333
2023-10-26,SSEBop,1.1,14,0.07857142857142858
2023-10-26,eeMETRIC,6.2,40,0.155
2023-10-26,geeSEBAL,4.8,49,0.09795918367346938
2023-10-25,PT-JPL,0.4,14,0.028571428571428574
2023-10-25,SIMS,0.2,34,0.0058823529411764705
2023-10-25,SSEBop,1.0,7,0.14285714285714285
2023-10-25,eeMETRIC,6.7,34,0.19705882352941176
2023-10-25,geeSEBAL,4.8,29,0.16551724137931034
2023-10-24,PT-JPL,0.6,18,0.03333333333333333
2023-10-24,SSEBop,1.2,14,0.08571428571428572
2023-10-24,eeMETRIC,6.8,40,0.16999999999999998
2023-10-24,geeSEBAL,4.6,40,0.11499999999999999
2023-10-23,PT-JPL,0.6,10,0.06
2023-10-23,SSEBop,1.2,18,0.06666666666666667
2023-10-23,eeMETRIC,6.6,47,0.1404255319148936
2023-10-23,geeSEBAL,4.9,59,0.08305084745762713
2023-10-22,PT-JPL,0.4,16,0.025
2023-10-22,SIMS,0.1,6,0.016666666666666666
2023-10-22,SSEBop,1.1,10,0.11000000000000001
2023-10-22,eeMETRIC,6.1,54,0.11296296296296296
2023-10-22,geeSEBAL,4.6,48,0.09583333333333333
2023-10-21,PT-JPL,0.5,13,0.038461538461538464
2023-10-21,SIMS,0.1,14,0.0071428571428571435
2023-10-21,SSEBop,1.0,17,0.058823529411764705
2023-10-21,eeMETRIC,6.2,47,0.13191489361702127
2023-10-21,geeSEBAL,4.6,50,0.092
2023-10-20,PT-JPL,0.5,17,0.029411764705882353
2023-10-20,SIMS,0.1,18,0.005555555555555556
2023-10-20,SSEBop,1.0,13,0.07692307692307693
2023-10-20,eeMETRIC,6.3,57,0.11052631578947368
2023-10-20,geeSEBAL,5.0,53,0.09433962264150944
2023-10-19,PT-JPL,0.5,73,0.00684931506849315
2023-10-19,SIMS,0.1,76,0.0013157894736842105
2023-10-19,SSEBop,1.0,87,0.011494252873563218
2023-10-19,eeMETRIC,5.9,112,0.05267857142857143
2023-10-19,geeSEBAL,4.8,122,0.039344262295081964
2023-10-18,PT-JPL,0.5,15,0.03333333333333333
2023-10-18,SIMS,0.1,16,0.00625
2023-10-18,SSEBop,1.3,7,0.18571428571428572
2023-10-18,eeMETRIC,6.0,46,0.13043478260869565
2023-10-18,geeSEBAL,4.6,38,0.12105263157894736
2023-10-17,PT-JPL,0.5,17,0.029411764705882353
2023-10-17,SIMS,0.1,13,0.007692307692307693
2023-10-17,SSEBop,1.2,15,0.08
2023-10-17,eeMETRIC,6.1,43,0.14186046511627906
2023-10-17,geeSEBAL,4.8,41,0.11707317073170731
2023-10-16,PT-JPL,0.5,14,0.03571428571428571
2023-10-16,SIMS,0.1,17,0.0058823529411764705
2023-10-16,SSEBop,1.1,19,0.05789473684210527
2023-10-16,eeMETRIC,6.5,47,0.13829787234042554
2023-10-16,geeSEBAL,4.7,50,0.094
2023-10-15,PT-JPL,0.5,23,0.021739130434782608
2023-10-15,SIMS,0.1,7,0.014285714285714287
2023-10-15,SSEBop,1.1,14,0.07857142857142858
2023-10-15,eeMETRIC,6.0,58,0.10344827586206896
2023-10-15,geeSEBAL,4.9,49,0.1
2023-10-14,PT-JPL,0.5,34,0.014705882352941176
